ttnumber,Action,Adventure,Animation,Comedy,Crime,Horror,Documentary,Biography,Drama,Romance,Sci-Fi,Thriller,Family,Fantasy,History,Mystery,Sport,Music,gross
tt0840361,0.0,0.0,0.0,0.0,74203213.8965,0.0,0.0,0.0,73770474.03,0.0,0.0,72281310.4639,0.0,0.0,0.0,0.0,0.0,0.0,48520268.0
tt0341540,0.0,0.0,0.0,12891652.5166,9914352.12136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32377628.1793,0.0,0.0,0.0,0.0,0.0,204956867.0
tt0204946,0.0,0.0,0.0,95702953.5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92738851.003,0.0,20575910.0
tt3063516,0.0,0.0,0.0,100362707.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35234247.0
tt0385752,0.0,141694477.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121356392.578,154143030.861,0.0,0.0,0.0,0.0,69408501.0
tt1216491,0.0,0.0,0.0,0.0,10372601.0428,0.0,0.0,12512657.4967,12447723.5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34229203.0
tt0785007,0.0,0.0,0.0,14684075.0367,0.0,0.0,0.0,0.0,0.0,17258665.4576,0.0,0.0,0.0,9122601.95935,0.0,0.0,0.0,0.0,40435725.0
tt0785006,0.0,0.0,0.0,59843549.4698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68057231.0846,0.0,0.0,0.0,0.0,0.0,18145733.0
tt1019452,0.0,0.0,0.0,15254614.8095,0.0,0.0,0.0,0.0,15180275.6295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239889659.0
tt0277027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25418550.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4746780.0
tt0780504,0.0,0.0,0.0,0.0,28446037.4606,0.0,0.0,0.0,27065320.5765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10207560.0
tt0822832,0.0,0.0,0.0,146127785.712,0.0,0.0,0.0,0.0,128849118.298,0.0,0.0,0.0,143624985.217,0.0,0.0,0.0,0.0,0.0,3719569.0
tt0390521,0.0,0.0,0.0,14200971.5473,0.0,0.0,17285378.7837,0.0,12643213.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88131197.0
tt0268380,0.0,202741677.317,234507261.39,234100038.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747038.0
tt0433387,11995717.4608,0.0,0.0,0.0,10833735.6499,0.0,0.0,0.0,11417973.8563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9009706.0
tt0319061,0.0,52047034.3502,0.0,0.0,0.0,0.0,0.0,0.0,53823728.6254,0.0,0.0,0.0,0.0,46768098.1047,0.0,0.0,0.0,0.0,16592143.0
tt0192255,0.0,44182398.5105,0.0,40507744.1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47374268.2668,0.0,0.0,0.0,0.0,0.0,44874803.0
tt0278295,46787883.1103,0.0,0.0,54058213.4328,46822538.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187214882.0
tt0977855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21356730.1584,22767167.4226,0.0,0.0,18312979.7043,0.0,0.0,0.0,0.0,0.0,0.0,6655679.0
tt0290212,0.0,0.0,0.0,14870386.3113,0.0,0.0,0.0,0.0,0.0,16563310.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4634600.0
tt1023481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73066562.7714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72136097.5486,4626747.0
tt0264472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85408860.1574,0.0,0.0,78476206.955,0.0,0.0,0.0,0.0,0.0,0.0,423597736.0
tt0365748,0.0,0.0,0.0,24298502.8329,0.0,19310954.9792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46495046.0
tt1232783,0.0,0.0,0.0,0.0,0.0,9906439.72785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13303004.6786,0.0,0.0,6319515.0
tt0410097,0.0,0.0,0.0,0.0,36111072.6686,0.0,0.0,0.0,35949707.5474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32132478.8803,33128069.0
tt0758774,50197068.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65635187.5903,63976708.6897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663771.0
tt0245844,54142904.8477,64069859.8668,0.0,0.0,0.0,0.0,0.0,0.0,61429985.9563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6785662.0
tt1253864,104227142.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113128273.445,0.0,0.0,0.0,0.0,106508492.951,0.0,0.0,0.0,0.0,107149253.0
tt2305051,0.0,28874268.8497,0.0,0.0,0.0,0.0,0.0,21855013.7814,20586421.8506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81165512.0
tt0481536,0.0,51050338.1333,0.0,53927130.6935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69314015.0
tt0306841,0.0,69593304.2925,0.0,76668574.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87162009.4254,0.0,0.0,0.0,0.0,0.0,64397471.0
tt0285742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14205727.3765,16269368.5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126236731.0
tt0275022,0.0,0.0,0.0,80199743.0639,0.0,0.0,0.0,0.0,66165853.9518,75320792.8611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68913792.0
tt0441796,0.0,0.0,0.0,0.0,0.0,35003961.8941,0.0,0.0,0.0,0.0,0.0,39048169.2355,0.0,0.0,0.0,0.0,0.0,0.0,391811683.0
tt2515034,11639031.7454,0.0,0.0,0.0,13684168.2542,0.0,0.0,0.0,19072331.9794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85810449.0
tt0478304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27205079.2482,0.0,0.0,0.0,0.0,24877041.4737,0.0,0.0,0.0,0.0,73461371.0
tt0263728,21503059.7567,36573634.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26626895.0493,0.0,0.0,0.0,0.0,3051533.0
tt0171359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12651799.0362,15214676.0312,0.0,12088695.475,0.0,0.0,0.0,0.0,0.0,0.0,166050884.0
tt1674771,0.0,0.0,0.0,28895297.4568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43498902.0
tt0216216,75552138.7215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61403534.1544,0.0,0.0,0.0,0.0,75689458.7594,0.0,0.0,389473965.0
tt0171356,0.0,0.0,0.0,17736990.7081,14185777.3779,0.0,0.0,0.0,0.0,19824314.7104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23277367.0
tt0276919,0.0,0.0,0.0,0.0,13745420.7442,0.0,0.0,0.0,18881629.9611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65761878.0
tt0327679,0.0,0.0,0.0,37225544.6999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45540664.372,33713359.8793,0.0,0.0,0.0,0.0,297562332.0
tt0283426,0.0,58263257.8955,63705588.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73028740.6634,0.0,0.0,0.0,0.0,0.0,42540365.0
tt0338459,135213702.913,135730214.738,0.0,156109122.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20177978.0
tt2058107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17732290.0584,19301205.4169,19771980.2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37889918.0
tt0247425,0.0,0.0,0.0,0.0,9855716.37532,0.0,0.0,0.0,12401216.6462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198116290.0
tt0238924,0.0,0.0,0.0,17216006.7691,0.0,0.0,0.0,0.0,18762707.5969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42863615.0
tt1129423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26099385.4871,31714805.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145664.0
tt0821642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55249457.2099,53410446.1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51479706.9737,6010436.0
tt0775539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87784494.2381,98490346.5897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85448084.9731,13758841.0
tt0899106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28895696.9987,33187303.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22905692.0
tt1160368,15562474.806,0.0,0.0,0.0,16409295.854,0.0,0.0,0.0,0.0,0.0,0.0,18391721.902,0.0,0.0,0.0,0.0,0.0,0.0,82394115.0
tt0431021,0.0,0.0,0.0,0.0,0.0,43104144.855,0.0,0.0,0.0,0.0,0.0,48306287.5021,0.0,0.0,0.0,0.0,0.0,0.0,39261838.0
tt3316948,11096840.2886,0.0,0.0,14859071.1249,0.0,0.0,0.0,0.0,0.0,0.0,13347705.5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29772319.0
tt0417433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39281460.9321,41732814.8071,0.0,0.0,0.0,0.0,0.0,0.0,40650815.6482,0.0,33158202.0
tt0472181,0.0,129299896.348,148105764.911,143363328.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24251370.0
tt0314353,77188892.8657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93986982.8781,0.0,0.0,81326829.6141,0.0,0.0,0.0,0.0,0.0,0.0,182902316.0
tt0497465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25242030.1944,27471511.4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331125627.0
tt0180073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19736752.7703,21197223.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56793432.0
tt0315733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24137406.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63047144.0
tt1540128,0.0,0.0,0.0,19016435.8557,0.0,0.0,0.0,0.0,0.0,22700967.6047,0.0,0.0,0.0,0.0,0.0,0.0,22447641.4804,0.0,252595773.0
tt0208988,41999714.0129,0.0,0.0,0.0,47614483.8726,0.0,0.0,0.0,63604210.0796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44401293.0
tt1702443,0.0,0.0,0.0,0.0,0.0,0.0,71660533.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78041088.5579,43964879.0
tt0422093,0.0,0.0,0.0,98929500.311,0.0,0.0,0.0,0.0,80268267.7474,91078673.2801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48740466.0
tt0463985,99882582.2385,0.0,0.0,0.0,106085561.458,0.0,0.0,0.0,0.0,0.0,0.0,103191056.319,0.0,0.0,0.0,0.0,0.0,0.0,109129876.0
tt1686821,8727327.38523,0.0,0.0,12422071.4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8984634.53499,0.0,0.0,0.0,0.0,104586072.0
tt0307901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20865726.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14813887.0
tt0466342,0.0,0.0,0.0,89571064.6991,0.0,0.0,0.0,0.0,0.0,84147167.4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87162424.0
tt0288045,34934492.7065,0.0,0.0,43898080.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39181423.7786,0.0,0.0,0.0,0.0,11566343.0
tt0144528,0.0,0.0,0.0,245661662.318,0.0,0.0,0.0,0.0,0.0,227648068.089,195148056.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596448.0
tt1931435,0.0,0.0,0.0,26523128.8148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511954.0
tt0121164,0.0,0.0,46594596.324,0.0,0.0,0.0,0.0,0.0,35049827.649,0.0,0.0,0.0,34718096.3327,0.0,0.0,0.0,0.0,0.0,35338762.0
tt0418819,0.0,0.0,0.0,0.0,0.0,34202223.7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19878491.0
tt0215545,0.0,0.0,0.0,17393586.6907,0.0,0.0,0.0,0.0,18520215.7384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12161552.7539,228674128.0
tt2304771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23332083.1604,27017755.4656,0.0,0.0,0.0,0.0,0.0,25918904.1807,0.0,0.0,0.0,77249660.0
tt1000774,0.0,0.0,0.0,230966824.653,0.0,0.0,0.0,0.0,198482802.53,211539470.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12664239.0
tt1617661,72985748.9798,94794241.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58896147.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19315107.0
tt0356470,0.0,0.0,0.0,59852324.2716,0.0,0.0,0.0,0.0,0.0,57905322.3881,0.0,0.0,70471523.9024,0.0,0.0,0.0,0.0,0.0,91864415.0
tt1392214,0.0,0.0,0.0,0.0,61877221.1502,0.0,0.0,0.0,63663355.281,0.0,0.0,0.0,0.0,0.0,0.0,60699754.0311,0.0,0.0,443568593.0
tt0333766,0.0,0.0,0.0,13849992.9699,0.0,0.0,0.0,0.0,13132898.0885,15580505.3251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33494422.0
tt1690953,0.0,246883198.993,282947725.633,290355200.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8594192.0
tt0824747,0.0,0.0,0.0,0.0,57560919.3228,0.0,0.0,0.0,68913638.6779,0.0,0.0,0.0,0.0,0.0,0.0,54093782.9588,0.0,0.0,114570618.0
tt0361841,0.0,0.0,0.0,37047858.3552,0.0,0.0,0.0,0.0,37755973.0641,39053388.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20397875.0
tt0298744,0.0,0.0,0.0,0.0,12167738.4341,0.0,0.0,15505696.7385,15867217.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54269660.0
tt0315824,0.0,0.0,0.0,26776677.1587,22494130.6633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205763862.0
tt0361596,0.0,0.0,0.0,0.0,0.0,0.0,83229655.924,0.0,95205566.4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880843.0
tt0283632,0.0,0.0,0.0,0.0,0.0,23978109.454,0.0,0.0,0.0,0.0,0.0,27119746.4042,0.0,0.0,0.0,26534169.8175,0.0,0.0,26091186.0
tt0795421,0.0,0.0,0.0,113657201.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114690743.283,0.0,0.0,0.0,0.0,0.0,29386875.0
tt1416801,0.0,0.0,0.0,0.0,12756478.6614,0.0,0.0,16282624.9281,16977781.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18152277.0
tt0267804,87356238.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82255355.9479,88655637.082,0.0,0.0,0.0,0.0,0.0,0.0,5084721.0
tt0382625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300734652.721,0.0,0.0,0.0,304910147.072,0.0,0.0,62767261.0
tt0325258,0.0,0.0,0.0,33034043.9824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948081.0
tt1013860,10531990.8461,0.0,0.0,13424723.7548,10497783.5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123158984.0
tt1126590,0.0,0.0,0.0,0.0,11619199.4021,0.0,0.0,12839068.6044,13250774.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10002089.0
tt0121766,436353393.473,427445889.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421103902.959,0.0,0.0,0.0,0.0,14233405.0
tt0121765,364082837.661,364320199.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361900084.342,0.0,0.0,0.0,0.0,40728639.0
tt0382628,0.0,0.0,0.0,0.0,0.0,34842587.6348,0.0,0.0,41936956.1291,0.0,0.0,39434029.5401,0.0,0.0,0.0,0.0,0.0,0.0,157181663.0
tt3464902,0.0,0.0,0.0,14028124.0702,0.0,0.0,0.0,0.0,13478151.4141,15860639.6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59768475.0
tt1216475,0.0,241335810.948,282632198.122,274207490.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100617.0
tt1213644,0.0,0.0,0.0,25500738.9348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31534096.0
tt1149361,17297916.8576,0.0,0.0,21790066.5931,17553308.1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23898553.0
tt0437179,20942196.6991,0.0,0.0,0.0,0.0,18955852.8512,0.0,0.0,0.0,0.0,0.0,21647239.3832,0.0,0.0,0.0,0.0,0.0,0.0,2555876.0
tt1149362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17777259.8672,0.0,0.0,0.0,0.0,0.0,0.0,14096656.1139,0.0,0.0,102753269.0
tt0351977,65957040.7071,0.0,0.0,0.0,70001528.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35515364.0
tt0491747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12906840.7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172818594.0
tt1547230,0.0,0.0,0.0,18538358.2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32712138.286,0.0,0.0,0.0,0.0,0.0,119985679.0
tt0369339,0.0,0.0,0.0,0.0,107575286.977,0.0,0.0,0.0,114156794.71,0.0,0.0,104179229.707,0.0,0.0,0.0,0.0,0.0,0.0,17675929.0
tt1032815,0.0,0.0,0.0,20730423.9058,0.0,0.0,0.0,0.0,0.0,23020263.8782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10441396.0
tt0377062,22282785.2498,34020545.9556,0.0,0.0,0.0,0.0,0.0,0.0,34768922.2937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29494568.0
tt0814022,26503626.8418,0.0,0.0,0.0,28845848.1909,0.0,0.0,0.0,0.0,0.0,0.0,30399698.5295,0.0,0.0,0.0,0.0,0.0,0.0,89776857.0
tt0368794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21591797.4205,23063801.6199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16728407.742,61615892.0
tt1029231,15962752.8803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21109383.0461,-2166241.92905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10799427.0
tt0465580,34892209.1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30621260.0789,37591027.0689,0.0,0.0,0.0,0.0,0.0,0.0,7308989.0
tt0369441,0.0,0.0,0.0,117933732.761,102461628.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71264310.0
tt0317676,0.0,33106231.6915,0.0,0.0,0.0,22495510.6578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89169634.0
tt1726669,0.0,0.0,0.0,0.0,12192609.4162,0.0,0.0,0.0,16226633.8261,17635458.0968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675847.0
tt0286106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265096952.74,0.0,252040599.469,0.0,0.0,0.0,0.0,256246776.655,0.0,0.0,2684852.0
tt0844671,0.0,0.0,0.0,6750029.84751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18805847.0
tt1570728,0.0,0.0,0.0,69794224.9658,0.0,0.0,0.0,0.0,64462925.7761,68172541.9862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144911518.0
tt0149624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43197754.2208,36154809.7121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116440774.0
tt0970866,0.0,0.0,0.0,122749589.612,0.0,0.0,0.0,0.0,0.0,117572223.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63532071.0
tt0258463,124358210.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123509222.049,0.0,0.0,0.0,122440236.704,0.0,0.0,150171457.0
tt0215750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98501808.8378,0.0,0.0,0.0,0.0,0.0,95655785.7552,0.0,0.0,0.0,21752824.0
tt0410454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16141364.2538,17841498.2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270420729.0
tt0333780,0.0,0.0,0.0,105955571.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56838604.0
tt0283111,0.0,0.0,0.0,33252074.6926,0.0,0.0,0.0,0.0,0.0,33401064.9993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84667849.0
tt1541995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14023147.5846,0.0,0.0,0.0,0.0,0.0,13021055.2235,0.0,0.0,0.0,2950940.0
tt1496025,81137813.4806,0.0,0.0,0.0,0.0,76825738.1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84271716.4749,0.0,0.0,0.0,0.0,29577701.0
tt0397892,0.0,124351530.811,142821789.971,133677758.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199296615.0
tt0280720,0.0,0.0,0.0,19098938.7919,0.0,0.0,0.0,0.0,0.0,20996838.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13626267.6074,3126576.0
tt0795351,0.0,0.0,0.0,0.0,0.0,17061696.2085,0.0,0.0,0.0,0.0,0.0,20578813.6724,0.0,0.0,0.0,19245627.1442,0.0,0.0,69883172.0
tt0387575,0.0,0.0,0.0,39486489.9781,0.0,30684319.2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29892787.4784,0.0,0.0,0.0,0.0,56064114.0
tt0163676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22643415.2656,0.0,0.0,17704985.2071,0.0,0.0,0.0,15296758.0829,0.0,0.0,95155163.0
tt0425210,0.0,0.0,0.0,0.0,30401393.348,0.0,0.0,0.0,34471270.8858,0.0,0.0,0.0,0.0,0.0,0.0,30319183.0099,0.0,0.0,5883782.0
tt1119646,0.0,0.0,0.0,164879351.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99597838.0
tt0180093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14369318.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48154395.0
tt0368975,0.0,0.0,0.0,16404528.5014,0.0,0.0,0.0,0.0,0.0,18918957.7188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21026243.0
tt0420332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17572873.4112,19626954.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7053945.0
tt0808151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172753022.609,0.0,0.0,0.0,168025312.575,0.0,0.0,30647691.0
tt0295289,0.0,0.0,0.0,36436520.6394,0.0,0.0,0.0,0.0,0.0,37431537.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11367589.0
tt0910970,0.0,252410616.425,295045878.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249748355.307,0.0,0.0,0.0,0.0,0.0,21780121.0
tt0317219,0.0,244738903.35,283869402.531,281520889.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962174.0
tt1242460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14398737.6547,0.0,0.0,13001479.7193,0.0,0.0,0.0,0.0,0.0,0.0,5815278.0
tt0268978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38794111.1129,53190879.2626,43241121.2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96784424.0
tt0303714,0.0,0.0,0.0,104310014.155,0.0,0.0,0.0,0.0,86600759.3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4917985.0
tt0453451,0.0,0.0,0.0,47023024.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57957890.7269,0.0,0.0,0.0,0.0,0.0,55500965.0
tt0273923,0.0,0.0,0.0,73493353.8434,0.0,0.0,0.0,0.0,62707252.6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107227684.0
tt0429573,0.0,0.0,0.0,0.0,0.0,22375624.4831,0.0,0.0,0.0,0.0,0.0,25586089.4612,0.0,0.0,0.0,25511298.254,0.0,0.0,45991922.0
tt0313196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13789087.562,16598198.7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37983163.0
tt2183034,0.0,18187516.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21349719.963,0.0,32687649.3956,0.0,0.0,0.0,0.0,0.0,189748778.0
tt0407265,0.0,22429153.2411,0.0,13442080.2047,0.0,0.0,0.0,0.0,11441887.8174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34018262.0
tt2023453,0.0,0.0,0.0,42176769.3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54482327.488,0.0,0.0,0.0,0.0,0.0,241265220.0
